First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Charlsie,Hartzo,Charlsie Hartzo,Bachelor,66245,960865,-2287355617206363671
Newton,Debenedetti,Newton Debenedetti,Bachelor,61897,960875,1137761976700311295
Penelope,Ekdahl,Penelope Ekdahl,Bachelor,74257,960913,-443325530316995097
Mildred,Gano,Mildred Gano,Bachelor,98478,960921,2802890702998668448
Chere,Chelf,Chere Chelf,High School or Below,14072,960944,6522992416466553845
Raina,Creer,Raina Creer,Bachelor,62473,960956,-1814883450196299797
Deonna,Heino,Deonna Heino,Bachelor,77524,960974,8119670553375717202
Modesto,Brillant,Modesto Brillant,Bachelor,43676,960989,-4272037556052273167
Etha,Delpriore,Etha Delpriore,Bachelor,62506,961020,8069995264207334758
Charlotte,Chalcraft,Charlotte Chalcraft,Bachelor,85470,961021,-3861742968255718549
Verlene,Michener,Verlene Michener,Bachelor,41986,961057,2348413799687578544
September,Kirst,September Kirst,Bachelor,57563,961063,8698965910623830203
Guadalupe,Fies,Guadalupe Fies,Bachelor,41972,961068,-8293044813222731728
Heath,Pellietier,Heath Pellietier,Bachelor,25419,961101,-6562240918399478870
Boyd,Hirsche,Boyd Hirsche,Bachelor,88816,961167,1187209214367372400
Micah,Belnas,Micah Belnas,Bachelor,53998,961177,1655506274164715068
Fae,Grissinger,Fae Grissinger,Bachelor,96399,961213,3247197540121452250
Larry,Libby,Larry Libby,High School or Below,22520,961220,1264304809693712644
Norman,Hildinger,Norman Hildinger,Bachelor,83879,961264,-5336957382664865861
Akilah,Czaplinski,Akilah Czaplinski,Bachelor,58620,961331,8409754191869020100
Nerissa,Butteris,Nerissa Butteris,Bachelor,34847,961349,5433005054752200321
Patrick,Fanzo,Patrick Fanzo,Bachelor,79270,961365,4404710336979946145
Lanita,Nobile,Lanita Nobile,Bachelor,75606,961373,-3829291689757913362
Gracie,Giannavola,Gracie Giannavola,Bachelor,43836,961390,-783974837108168639
Junie,Zoll,Junie Zoll,Bachelor,48107,961398,9109075509992387909
Kanesha,Draft,Kanesha Draft,Bachelor,69442,961421,-5406775171410918200
Ferdinand,Nebred,Ferdinand Nebred,Bachelor,62461,961427,-4012048129585232946
Britany,Guinane,Britany Guinane,Bachelor,45173,961440,-8417197953515362209
Vanda,Bissonnette,Vanda Bissonnette,Bachelor,20309,961444,-3132453379391604408
Enriqueta,Alcott,Enriqueta Alcott,Bachelor,57709,961455,1252410098811941866
Serita,Kokocinski,Serita Kokocinski,Bachelor,80915,961463,-7937288279839473465
Daryl,Corbeil,Daryl Corbeil,Bachelor,26790,961469,-8605872033845729593
Clotilde,Lothamer,Clotilde Lothamer,Bachelor,74271,961501,-6883936494559302363
Gilberto,Taal,Gilberto Taal,Bachelor,65538,961512,5607635524291134515
Juana,Gervasi,Juana Gervasi,Bachelor,60880,961533,-3001166942164290139
Junior,Megan,Junior Megan,Bachelor,79487,961540,-3846163950942485587
Clint,Piety,Clint Piety,Bachelor,63688,961595,4229331349446920951
Nakita,Mendiaz,Nakita Mendiaz,Bachelor,81182,961616,-6095565633337910571
Jo,Stromquist,Jo Stromquist,Bachelor,72786,961624,-2218080365534311177
Pilar,Nanni,Pilar Nanni,Doctor,11885,961639,8563766555400199515
Joan,Palencia,Joan Palencia,Bachelor,77167,961650,5332469458342743214
Mario,Sliter,Mario Sliter,Bachelor,50335,961675,-2891212464665895170
Alfonso,Luczynski,Alfonso Luczynski,Bachelor,40783,961695,-6822994726182568444
Eleonore,Barsotti,Eleonore Barsotti,Doctor,23815,961699,4625275613749434510
Jeanne,Yungbluth,Jeanne Yungbluth,Bachelor,75952,961727,-1259181468586982026
Anna,Shinney,Anna Shinney,Bachelor,47611,961730,5403993543063709833
Jason,Allende,Jason Allende,Bachelor,56617,961746,1476419743012014673
Eleanor,Lambert,Eleanor Lambert,Bachelor,63391,961782,6559000708278797303
Kathern,Imbier,Kathern Imbier,Bachelor,93405,961798,4099260182520167122
Hilary,Ocean,Hilary Ocean,Bachelor,59789,961807,1342144178297312804
Tomiko,Grimmer,Tomiko Grimmer,Master,19186,961809,5680289381201676812
Kyoko,Ciancio,Kyoko Ciancio,Bachelor,67541,961837,114364704734261993
Norman,Benedix,Norman Benedix,Bachelor,77265,961912,4573655838903736536
Hassie,Nader,Hassie Nader,Doctor,18495,961961,-4098307538174525176
Ozell,Stober,Ozell Stober,Bachelor,64937,961966,2995776431494905437
Bessie,Hostetter,Bessie Hostetter,Bachelor,44856,961978,8732319430456890058
Glenn,Calnick,Glenn Calnick,Bachelor,56342,961993,4797922291479856767
Kenna,Reasner,Kenna Reasner,Bachelor,97657,962005,-2636747764666569768
Leland,Luevano,Leland Luevano,Bachelor,37937,962012,-5005878723278096432
Joeann,Frahm,Joeann Frahm,Bachelor,46503,962033,8584649636270261297
Bryan,Mccuaig,Bryan Mccuaig,Bachelor,31433,962038,6552991614181138167
Francine,Difeo,Francine Difeo,Bachelor,84498,962056,2318992808928245545
Lee,Ada,Lee Ada,Bachelor,67197,962068,-8950317795210632501
Lavern,Filla,Lavern Filla,Bachelor,96331,962136,8214953627600493675
Pinkie,Visocsky,Pinkie Visocsky,Bachelor,55510,962228,119121508740607044
Bev,Modi,Bev Modi,Bachelor,26876,962248,7033682900426519017
Raleigh,Venuto,Raleigh Venuto,Bachelor,44019,962252,2865927087612641196
Rudolf,Chapparo,Rudolf Chapparo,Master,10621,962267,2976472972297250998
Jessika,Scarbro,Jessika Scarbro,Doctor,17572,962278,-1068708024474699370
Faith,Hoos,Faith Hoos,Bachelor,58213,962282,683759345676587960
Alexia,Hadder,Alexia Hadder,Bachelor,59586,962300,-6585513777633014625
Kareem,Copier,Kareem Copier,Master,24910,962322,2270621712090389986
Dorcas,Quercioli,Dorcas Quercioli,Bachelor,40001,962334,-852955631023750244
Rose,Loehner,Rose Loehner,Bachelor,95399,962342,-275894556429143079
Roland,Maduro,Roland Maduro,Bachelor,44084,962366,-5722850227718304143
Allen,Huenink,Allen Huenink,Bachelor,59744,962372,-5189626395174446964
Tressa,Vanderschaege,Tressa Vanderschaege,Doctor,19794,962373,4493533209410587516
Wanita,Pilson,Wanita Pilson,Bachelor,26583,962388,6483206039901142506
Dona,Angelone,Dona Angelone,Bachelor,92070,962414,-6967073042786536978
Rosana,Macgillivray,Rosana Macgillivray,Bachelor,71135,962455,-7702939107530363469
Jesus,Knighter,Jesus Knighter,Bachelor,71560,962472,-3040821013612599804
Blaine,Odriscoll,Blaine Odriscoll,Bachelor,63143,962480,3258923182073500132
Mel,Goans,Mel Goans,Bachelor,41533,962535,-5858201673735483798
Dominica,Lunstrum,Dominica Lunstrum,Bachelor,30763,962538,7747676115089123321
Jaleesa,Deal,Jaleesa Deal,Bachelor,34759,962546,1817338298938380024
Ahmad,Hakkila,Ahmad Hakkila,Doctor,17723,962556,-8596691454418901058
Wesley,Seigle,Wesley Seigle,Bachelor,32961,962600,-7435539313117037392
Taylor,Mosiman,Taylor Mosiman,High School or Below,22166,962606,2573820937252045275
Augustine,Abdin,Augustine Abdin,Master,17489,962619,-6465350599103182489
Maximina,Cereceres,Maximina Cereceres,High School or Below,12964,962633,882967275066384426
Celena,Chancer,Celena Chancer,Bachelor,29638,962637,-7075904234694994488
Samatha,Antilla,Samatha Antilla,Bachelor,82753,962644,-3729993793702302470
Kerry,Camerino,Kerry Camerino,Bachelor,35095,962681,6867602937150312130
Caryl,Spease,Caryl Spease,Bachelor,74837,962698,-6310689137338583962
Zonia,Kuhle,Zonia Kuhle,Bachelor,50414,962730,5791492415670796340
Julee,Meaden,Julee Meaden,Bachelor,64987,962745,-8655950493688680990
Tabetha,Therurer,Tabetha Therurer,Master,28140,962810,1808771417086430971
Kirby,Kaan,Kirby Kaan,Doctor,15587,962814,-5630712078198178905
Celsa,Piearcy,Celsa Piearcy,Bachelor,77237,962860,-712922792618205355
Hyacinth,Lellig,Hyacinth Lellig,Bachelor,61953,962906,-3918724493015135419
Parthenia,Doerner,Parthenia Doerner,Bachelor,40548,962929,-9086204963488601752
Antonetta,Dehaney,Antonetta Dehaney,High School or Below,20567,963008,4796897692289084689
Monica,Degraffenried,Monica Degraffenried,Doctor,26303,963016,-1350401728617990498
Dominique,Thornborrow,Dominique Thornborrow,Bachelor,29462,963025,-6094190988424920640
Evangeline,Mail,Evangeline Mail,Bachelor,61844,963028,5056261709069083076
Percy,Baynham,Percy Baynham,Master,21861,963036,-2463293989131208746
Faith,Vecker,Faith Vecker,Bachelor,44096,963067,-3853878683714388038
Viki,Cecchi,Viki Cecchi,Bachelor,38210,963083,4687395955411919596
Mammie,Makey,Mammie Makey,Bachelor,39161,963100,7434237975655930263
Mamie,Langhout,Mamie Langhout,Bachelor,91393,963121,-1609310902202243429
Johnnie,Nawrocki,Johnnie Nawrocki,Bachelor,32225,963148,-1299856475823755266
Angle,Sesso,Angle Sesso,Bachelor,46703,963170,-8871476783758312567
Altha,Loske,Altha Loske,Bachelor,31796,963171,6305186065327438566
Leonida,Halbrook,Leonida Halbrook,Bachelor,47048,963181,7326458049163532061
Salvador,Mullinax,Salvador Mullinax,Bachelor,96866,963182,1360630535484442713
Joie,Dinneen,Joie Dinneen,High School or Below,20079,963225,-457879069355651564
Porsha,Kopinski,Porsha Kopinski,Bachelor,54668,963305,-2128786366369008585
Lolita,Losh,Lolita Losh,Bachelor,21124,963317,569442229658404409
Barbara,Gastel,Barbara Gastel,Bachelor,66839,963361,3582438247674483507
Enola,Borodec,Enola Borodec,Bachelor,88706,963374,8279712416222401088
Fred,Bure,Fred Bure,Bachelor,98110,963410,-5184459225048392779
Jackelyn,Hardison,Jackelyn Hardison,Bachelor,67778,963419,-950983656019826868
Monique,Szychowski,Monique Szychowski,Bachelor,35158,963450,-7286614147804476438
Marti,Kennett,Marti Kennett,Bachelor,82189,963464,-3069168469154401435
Ruben,Callaway,Ruben Callaway,Bachelor,21897,963468,-8800872267296641898
Solange,Staubs,Solange Staubs,Bachelor,78011,963473,1763928822633198265
Tresa,Held,Tresa Held,Bachelor,72021,963484,3423877786164042641
Allison,Zocklein,Allison Zocklein,Bachelor,94395,963487,-6014339807257113002
Jeramy,Labbadia,Jeramy Labbadia,Bachelor,34161,963517,1608430629474291840
Angel,Kluz,Angel Kluz,Bachelor,40525,963595,4227751205341058886
Modesto,Stritzinger,Modesto Stritzinger,Bachelor,77265,963613,-5802153614183378115
Sherley,Oaks,Sherley Oaks,Bachelor,51056,963641,-538588735975971573
Joey,Kennelty,Joey Kennelty,Bachelor,58684,963654,1713354681702259183
Eldora,Pallotta,Eldora Pallotta,Bachelor,98044,963685,4721583866754876147
Janina,Pipkin,Janina Pipkin,Bachelor,74915,963690,9205052392306874266
Rudy,Slaght,Rudy Slaght,Bachelor,89285,963708,4428666923108568355
Donnell,Hedtke,Donnell Hedtke,Bachelor,37839,963736,-2345280524651412878
Nery,Gondran,Nery Gondran,Bachelor,99845,963757,-6454089912989970955
Jack,Tsan,Jack Tsan,Bachelor,31447,963768,-2298098656511730591
Thad,Ditti,Thad Ditti,Bachelor,42596,963776,6448461312695872122
Twyla,Masello,Twyla Masello,Bachelor,82887,963788,-6396090028948184717
Tarra,Sterlace,Tarra Sterlace,Bachelor,50798,963793,7297949375989800543
Patsy,Bode,Patsy Bode,High School or Below,27500,963810,-3433235231559784820
Nikia,Freel,Nikia Freel,Bachelor,30817,963814,-4440243150214307278
Breanna,Turbes,Breanna Turbes,Bachelor,40778,963819,-5782068852431203106
Barbra,Smithen,Barbra Smithen,Master,19382,963874,504749022395484208
Alden,Grillo,Alden Grillo,Bachelor,67486,963881,6472950799952855968
Scottie,Roberie,Scottie Roberie,Bachelor,33345,963909,4780713928341693481
Rae,Ilardi,Rae Ilardi,Bachelor,24409,963921,6121896714654451284
Euna,Bockover,Euna Bockover,Bachelor,24475,963924,1152797546654626001
Sol,Scheibe,Sol Scheibe,Bachelor,32762,963964,3863165062953840675
Inger,Rahib,Inger Rahib,Doctor,25163,963983,862552773122968394
Isobel,Cadorette,Isobel Cadorette,Bachelor,38898,964000,4080895893311829402
Mazie,Shrake,Mazie Shrake,Bachelor,22946,964005,1745236552882007488
Lieselotte,Vanhamme,Lieselotte Vanhamme,Bachelor,51675,964006,-8008781019173699042
Cheree,Farstvedt,Cheree Farstvedt,Bachelor,49311,964036,5972247512111712955
Svetlana,Juarez,Svetlana Juarez,Bachelor,31093,964047,-3420454510740227431
Claude,Westhouse,Claude Westhouse,Bachelor,72672,964056,-1194579290228998576
Mallie,Buckhalter,Mallie Buckhalter,Master,23904,964074,360286302148724527
Carl,Hardy,Carl Hardy,Bachelor,28358,964089,-400790246566476004
Marcos,Kough,Marcos Kough,Bachelor,58652,964117,-6563589620152132195
Carl,Sawransky,Carl Sawransky,Bachelor,55761,964151,-6923232165328426916
Shera,Lossett,Shera Lossett,Bachelor,67895,964159,2802514164690741412
Aretha,Leeman,Aretha Leeman,Bachelor,40525,964204,6488679449772069676
James,Mcglasson,James Mcglasson,Bachelor,50825,964206,-6990786696349999951
Merle,Hamid,Merle Hamid,Bachelor,84731,964215,-7036747144800143329
Chantell,Bohland,Chantell Bohland,Bachelor,68931,964230,2127008964422033653
Nakesha,Macnevin,Nakesha Macnevin,Bachelor,75741,964241,6856203990178630690
Vi,Silcox,Vi Silcox,Bachelor,50200,964272,-6012677347170584902
Dion,Carback,Dion Carback,Bachelor,82214,964287,-1291849483699276427
Contessa,Levendoski,Contessa Levendoski,Bachelor,67276,964306,-3061176455348678323
Quiana,Groetken,Quiana Groetken,Bachelor,41336,964345,7907796299130914516
Evelin,Czar,Evelin Czar,High School or Below,27677,964367,-8774767483854831461
Mao,Lukes,Mao Lukes,Bachelor,25963,964386,-5394475613220317202
Hollis,Thiery,Hollis Thiery,Bachelor,49945,964393,-3703685212874440756
Scott,Teachey,Scott Teachey,Bachelor,67436,964394,-1865377845353441327
Hilario,Rawlins,Hilario Rawlins,Master,20993,964397,-6499046765601976252
Jolene,Sutcliffe,Jolene Sutcliffe,Bachelor,67632,964406,-3560490486253058424
Raeann,Chiu,Raeann Chiu,Bachelor,91512,964416,-5527739300568619453
Sharyl,Galo,Sharyl Galo,Bachelor,54420,964443,-4486332980482475013
Hildred,Seroka,Hildred Seroka,Bachelor,37384,964458,-924026159120837030
Georgiana,Montazami,Georgiana Montazami,Bachelor,32184,964470,-2844990235180674713
Hiroko,Stattelman,Hiroko Stattelman,Bachelor,40211,964499,5584535294367277088
Shannan,Tomsich,Shannan Tomsich,Bachelor,90893,964504,-73611223060425414
Tanesha,Misty,Tanesha Misty,Bachelor,30689,964511,-2079523529628848234
Isidro,Youkhana,Isidro Youkhana,Bachelor,67233,964527,521243829624341543
Lavone,Reiff,Lavone Reiff,Bachelor,68987,964545,-3966070929333724440
Britney,Lazare,Britney Lazare,Bachelor,63651,964583,2793330521148905176
Rigoberto,Pinard,Rigoberto Pinard,Bachelor,80358,964585,555209637220582596
Loriann,Bieberle,Loriann Bieberle,Bachelor,81883,964587,-2771708031963996264
Ellyn,Akin,Ellyn Akin,Bachelor,56586,964600,4788271427842027438
Loretta,Avrett,Loretta Avrett,Bachelor,25884,964679,860123025127535479
Victorina,Hermance,Victorina Hermance,Bachelor,58172,964738,-9017706377576106218
Edwin,Moua,Edwin Moua,Bachelor,38223,964776,6856814295582517523
Margarete,Buman,Margarete Buman,Doctor,19949,964789,-1791714454587041289
Rickey,Schantz,Rickey Schantz,Bachelor,21542,964791,5158725119725317069
Tommye,Koslosky,Tommye Koslosky,Bachelor,91475,964793,223755171825449107
Shaun,Hortman,Shaun Hortman,Bachelor,56901,964816,-649375913962070946
Vernon,Stacks,Vernon Stacks,Bachelor,21509,964857,-1948391915156982793
Stephanie,Mokriski,Stephanie Mokriski,Bachelor,85165,964903,-8698790886364759636
Angelyn,Beukelman,Angelyn Beukelman,Bachelor,76506,964911,5424833802327256303
Kasey,Teyler,Kasey Teyler,Bachelor,80979,964966,-7230980094665161949
China,Feather,China Feather,Bachelor,90456,965006,-6414929180784415182
Shara,Drovin,Shara Drovin,Bachelor,61706,965012,4999629031409136376
Sun,Lindenpitz,Sun Lindenpitz,Bachelor,73769,965066,1338901684591846368
Antony,Mckin,Antony Mckin,Bachelor,66371,965079,-3448858504622444469
Jonie,Wallo,Jonie Wallo,Bachelor,25480,965103,7076330249556623026
Jeremy,Sosinski,Jeremy Sosinski,Doctor,16061,965105,-2837045278777725145
Cassey,Stoddard,Cassey Stoddard,Bachelor,53998,965106,-344269900010071639
Leon,Haswell,Leon Haswell,Bachelor,42513,965116,4182190367252678364
Lashaun,Lalonde,Lashaun Lalonde,Bachelor,64125,965133,5785521546536757054
Ben,Gollier,Ben Gollier,Bachelor,52572,965143,-3631110535612788180
Lai,Lacourse,Lai Lacourse,High School or Below,23285,965184,-918881942929418896
Tony,Araki,Tony Araki,Bachelor,60880,965189,2490979458680430148
Elizbeth,Hardney,Elizbeth Hardney,Bachelor,97361,965196,-6082913260168760298
Cindi,Neufer,Cindi Neufer,Bachelor,62421,965206,-2286599409676795689
Heide,Cavicchia,Heide Cavicchia,Bachelor,99845,965213,4488958315371922605
Argelia,Barlak,Argelia Barlak,Bachelor,24732,965242,1227783834743015766
Cruz,Spiter,Cruz Spiter,Bachelor,28989,965254,5560418759826043795
Juliane,Joecks,Juliane Joecks,Bachelor,57709,965308,-379805344006261494
Xiao,Sticker,Xiao Sticker,Bachelor,21104,965336,-4816361759481392724
Dakota,Osofsky,Dakota Osofsky,Bachelor,50037,965455,-4784002968972800351
Chanell,Haverland,Chanell Haverland,Bachelor,30595,965468,-5254264338415911694
Yaeko,Bacher,Yaeko Bacher,Bachelor,67952,965477,-126031705195548317
Harmony,Dalke,Harmony Dalke,Master,25905,965480,3300128628542646667
Jesus,Montello,Jesus Montello,Bachelor,25752,965482,-8146435822814906344
Mary,Shackelton,Mary Shackelton,High School or Below,23402,965535,1758291004110782290
Ilana,Heiss,Ilana Heiss,Bachelor,22946,965537,-3508746546357786190
Sherise,Mckamey,Sherise Mckamey,Bachelor,79494,965540,-4001585869592130871
Daniell,Grewell,Daniell Grewell,Bachelor,40921,965545,-1826730736280384615
Linda,Callister,Linda Callister,Bachelor,44552,965582,-1680369516869768651
Enriqueta,Powe,Enriqueta Powe,Bachelor,64801,965590,-7545516282643067373
Tashia,Krupinsky,Tashia Krupinsky,Bachelor,42836,965605,-594648532703372272
Karleen,Daubendiek,Karleen Daubendiek,Bachelor,29918,965664,6335078261019239030
Tu,Eibell,Tu Eibell,Bachelor,73556,965666,-7747804594118883183
Kimbra,Golt,Kimbra Golt,Bachelor,75774,965674,4781309776033223259
Justin,Killingworth,Justin Killingworth,Bachelor,23751,965688,-3379777512612582865
Heidi,Werries,Heidi Werries,High School or Below,20815,965691,6868163937560669759
Tayna,Picon,Tayna Picon,Bachelor,75248,965698,1435395919458629962
Mattie,Bagwell,Mattie Bagwell,Bachelor,77524,965721,-5652621049498777935
Nancee,Balog,Nancee Balog,Bachelor,37934,965729,8386995680665511935
Tanesha,Pyer,Tanesha Pyer,Bachelor,33190,965751,4136895439628456349
Ava,Hayburn,Ava Hayburn,High School or Below,17576,965754,-8945450372719174271
Jerlene,Gerner,Jerlene Gerner,Bachelor,91915,965805,173398863979093464
Kimbra,Macchiarella,Kimbra Macchiarella,Bachelor,39658,965807,-416178182078943603
Carlene,Coxey,Carlene Coxey,Bachelor,27861,965833,3293305496354878351
Josefina,Rozeboom,Josefina Rozeboom,Bachelor,25398,965860,-3027515043736201805
Matilde,Horenstein,Matilde Horenstein,Master,20993,965907,3047242104749761062
Onita,Lukesh,Onita Lukesh,Bachelor,24164,965952,9135493095599632049
Tad,Shillito,Tad Shillito,Bachelor,82664,965955,-8622831706399820510
Stacy,Haylock,Stacy Haylock,High School or Below,29664,965971,6039196166798785879
Yahaira,Cleek,Yahaira Cleek,Bachelor,27568,965997,3301648495312462042
Roseanna,Fracasso,Roseanna Fracasso,Bachelor,48056,966059,6119930484927760873
Salena,Mcgilvery,Salena Mcgilvery,Bachelor,43204,966089,-1669407724426700466
Reena,Reineking,Reena Reineking,Bachelor,65083,966098,5153368642161287175
Britt,Criscuolo,Britt Criscuolo,Bachelor,76184,966099,-7040354778357129939
Lou,Trenary,Lou Trenary,Bachelor,41433,966102,8872303425603354823
Guadalupe,Jantzen,Guadalupe Jantzen,Master,24173,966112,-71126739930750589
Tana,Jehle,Tana Jehle,Bachelor,54514,966117,4572347831849520699
Jeramy,Cleveland,Jeramy Cleveland,Bachelor,54964,966204,4546403330632176480
Lennie,Menon,Lennie Menon,Master,25905,966210,7157963951404400734
Maile,Oaks,Maile Oaks,Bachelor,97238,966237,261758815590127118
Shandi,Fallick,Shandi Fallick,Doctor,28647,966248,-1065435007962058942
Barton,Radell,Barton Radell,Bachelor,40113,966264,-6503786991733460248
Millie,Bobet,Millie Bobet,Bachelor,96306,966304,-5880354458377098456
Yuriko,Cowell,Yuriko Cowell,Bachelor,81082,966317,-4350490344492738550
Raven,Varghese,Raven Varghese,Doctor,28383,966361,-965695593458009479
Emilio,Spane,Emilio Spane,Bachelor,74257,966372,-152237223680287224
Josue,Guerrouxo,Josue Guerrouxo,Bachelor,52266,966382,5259764214577533146
Blanche,Hingle,Blanche Hingle,Bachelor,40870,966388,-7893029672552955347
Idell,Ulseth,Idell Ulseth,Bachelor,58007,966389,-6960263608127176212
Min,Friou,Min Friou,Bachelor,63762,966391,-2478339371091144757
Carlena,Homsey,Carlena Homsey,Bachelor,57231,966392,-9115269623706775313
Domenica,Bosse,Domenica Bosse,Bachelor,52629,966420,4863251355470582756
Dolly,Birley,Dolly Birley,Bachelor,47406,966459,-5933796741454052306
Pilar,Colford,Pilar Colford,Doctor,14957,966472,1266674263945982217
Leslie,Stoor,Leslie Stoor,Bachelor,48131,966487,-3727489672368862558
Ali,Nabb,Ali Nabb,Bachelor,63624,966510,-543038584909534518
Hollis,Purdie,Hollis Purdie,Bachelor,69700,966580,5977090088813602627
Denver,Litvin,Denver Litvin,Bachelor,64816,966600,4260499561929913683
Randi,Rayburn,Randi Rayburn,Bachelor,33816,966605,7546021816983195698
Arlinda,Mizuno,Arlinda Mizuno,Bachelor,69231,966683,-3120244593688392181
Carisa,World,Carisa World,Bachelor,96335,966696,-7862035314998704941
Leota,Mcevers,Leota Mcevers,Bachelor,29465,966729,-42006760492991703
Rana,Birdinground,Rana Birdinground,Bachelor,48278,966745,-7324281687494825008
Brett,Cassette,Brett Cassette,Bachelor,21450,966797,-950601896997160461
Chu,Zupfer,Chu Zupfer,Bachelor,24495,966798,-333157362851914807
Verline,Lally,Verline Lally,Bachelor,20976,966802,314895008510558244
Julianna,Liakos,Julianna Liakos,Bachelor,27940,966851,3921633335809837048
Martin,Rauer,Martin Rauer,Bachelor,63918,966857,-4908294024110305082
Christia,Kowalowski,Christia Kowalowski,Bachelor,29194,966869,8688153736732649943
Jack,Kruyt,Jack Kruyt,Bachelor,28224,966891,8674207651957238793
Lucille,Maw,Lucille Maw,Bachelor,46435,966894,6782332118454034464
Donnette,Pellitier,Donnette Pellitier,High School or Below,18047,966901,-5573190821566484867
Alethea,Jacobos,Alethea Jacobos,Bachelor,54665,966917,-32790293065672455
Rosio,Suma,Rosio Suma,Bachelor,39946,966920,7762764231307271031
Florance,Pastorius,Florance Pastorius,Bachelor,61246,966923,5333965515798178139
Lorine,Sester,Lorine Sester,Bachelor,46900,966928,-6513516969075587677
Franklin,Feehan,Franklin Feehan,Bachelor,25964,966931,-5096138525029100224
Ara,Hardrick,Ara Hardrick,Bachelor,86132,966949,-7658225624062424159
Dyan,Lamb,Dyan Lamb,Bachelor,39794,966953,-4461328844888404973
Sixta,Tretera,Sixta Tretera,Bachelor,92509,966960,2979498887756313064
Aline,Riehle,Aline Riehle,Bachelor,73054,966970,2071096451168351108
Gloria,Dewolfe,Gloria Dewolfe,High School or Below,19861,966992,8602158849729808153
Laura,Twelves,Laura Twelves,Bachelor,89398,967017,-6197552157932642100
Normand,Doubleday,Normand Doubleday,Bachelor,66839,967025,878968445221417362
Lisabeth,Amble,Lisabeth Amble,Bachelor,28056,967032,53362682276309084
Maisha,Butler,Maisha Butler,Bachelor,76839,967035,-5479164413221713902
Lon,Duban,Lon Duban,Doctor,13789,967060,-8733894223388597126
Lorriane,Glasco,Lorriane Glasco,Bachelor,31134,967069,7364940062217209752
Philomena,Holtrop,Philomena Holtrop,Master,19614,967082,-261680838550122497
Jordon,Reifsnider,Jordon Reifsnider,Bachelor,36259,967093,-3888808508289076610
Andre,Cloonan,Andre Cloonan,Bachelor,52266,967107,-5862305085390322643
Shira,Delonais,Shira Delonais,Bachelor,95766,967114,-942107268065279625
Reynalda,Kurr,Reynalda Kurr,Bachelor,43285,967134,7859397603834304081
Cecile,Hougland,Cecile Hougland,Bachelor,93459,967135,7262008349964608610
Charline,Plocek,Charline Plocek,Bachelor,70328,967139,3086635864452998118
Charolette,Krolick,Charolette Krolick,Bachelor,63885,967149,5866052944081500858
Karin,Slaymaker,Karin Slaymaker,Bachelor,78735,967150,7711604501419531232
Lael,Vecchio,Lael Vecchio,Bachelor,60880,967161,-1194173316943685976
Telma,Glenna,Telma Glenna,Bachelor,38893,967233,1660187253821215462
Tanya,Render,Tanya Render,Bachelor,45345,967246,-1948561201713303214
Young,Hofstadter,Young Hofstadter,Bachelor,27093,967253,-5451291398316322474
Merilyn,Garcon,Merilyn Garcon,Bachelor,61006,967257,400368979523461711
Stepanie,Lavanway,Stepanie Lavanway,High School or Below,20325,967260,8371780783975691158
Dora,Liller,Dora Liller,Bachelor,74126,967271,-7253130352349090832
Marcy,Waiau,Marcy Waiau,Bachelor,56410,967274,-4234744161906512654
Moira,Bermel,Moira Bermel,Doctor,21853,967292,-7047931048771956547
Darron,Genberg,Darron Genberg,Bachelor,25915,967298,9029251727166391939
Camellia,Bergdorf,Camellia Bergdorf,Bachelor,41986,967300,-5226870892690200097
Josie,Sholar,Josie Sholar,Bachelor,56178,967324,-509265992754195368
Kristle,Romeo,Kristle Romeo,Bachelor,31447,967347,-5716460789891143089
Odilia,Hsieh,Odilia Hsieh,Bachelor,68671,967350,621204297333281511
Ai,Tomek,Ai Tomek,Bachelor,54337,967388,3139304245068530946
Dorothea,Lieblong,Dorothea Lieblong,Master,22283,967441,133756368624588142
Terrell,Brabazon,Terrell Brabazon,Bachelor,21450,967462,818409522668692352
Gwyneth,Sathre,Gwyneth Sathre,Bachelor,21586,967464,2890936660642582596
Sammie,Racioppi,Sammie Racioppi,Bachelor,35095,967500,761241751913477941
Eugena,Hinrichsen,Eugena Hinrichsen,High School or Below,16266,967502,6082309908732498415
Courtney,Halsell,Courtney Halsell,High School or Below,19634,967528,2767025892817220844
Kortney,Onnen,Kortney Onnen,Bachelor,32989,967533,-1959696316963548029
Johnathon,Meroney,Johnathon Meroney,Bachelor,32051,967574,4024077906379398483
Malorie,Menas,Malorie Menas,Doctor,29808,967592,-7115488899359759770
Rosalia,Beresnyak,Rosalia Beresnyak,Bachelor,21366,967622,7576617140761573706
Terrence,Hier,Terrence Hier,Bachelor,34430,967628,-3228996114418653810
Prince,Mezo,Prince Mezo,Bachelor,55593,967634,-5283438366588993674
Margene,Sandstrom,Margene Sandstrom,Bachelor,36637,967637,8573081264728436886
Reginia,Coryea,Reginia Coryea,Bachelor,25561,967721,5629799810962709227
Jaime,Stoker,Jaime Stoker,Master,29692,967731,4932722760762285867
Nicola,Miltz,Nicola Miltz,Bachelor,78387,967738,-5040532578003897779
Ivory,Siter,Ivory Siter,Bachelor,83318,967771,-2828762556271310354
Adrian,Musolf,Adrian Musolf,Doctor,25064,967795,5297386707213515656
Raphael,Steudeman,Raphael Steudeman,High School or Below,18047,967819,6411248980380190799
