First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Sammie,Garsia,Sammie Garsia,Bachelor,76356,716830,113942235326225793
Gary,Harryman,Gary Harryman,Bachelor,92850,716836,5392220934430301804
Nancee,Tep,Nancee Tep,Bachelor,35056,716846,7621201068030288529
Arthur,Lamar,Arthur Lamar,Bachelor,35095,716852,1258786368107712680
Claud,Szynkowicz,Claud Szynkowicz,Bachelor,70829,716860,2652017519985929208
Winnifred,Arking,Winnifred Arking,Bachelor,58414,716863,-233052052464989913
Quinn,Forner,Quinn Forner,Bachelor,65252,716881,6902580940113281743
Coleen,Schuelke,Coleen Schuelke,Bachelor,20046,716932,-5018194033448195760
Armand,Worosz,Armand Worosz,Bachelor,99816,716948,-5729399795071610674
Bryan,Driscol,Bryan Driscol,Bachelor,58493,716957,-37288579694474236
Eveline,Feela,Eveline Feela,Bachelor,28463,716961,-1275799368992742858
Tam,Kachel,Tam Kachel,Bachelor,46546,717007,-2818481101089994345
Pierre,Lagrange,Pierre Lagrange,Bachelor,24049,717014,-2195270033545853687
Glendora,Gire,Glendora Gire,Bachelor,57078,717021,-712691047060492830
Jewel,Tovrea,Jewel Tovrea,Bachelor,81139,717026,-8706398820731164944
David,Bodrick,David Bodrick,Bachelor,56446,717050,3331893889611292604
Tijuana,Vyas,Tijuana Vyas,Bachelor,73457,717078,6910893807248912328
Bobette,Brockus,Bobette Brockus,Bachelor,89270,717107,4261952667456249656
Nereida,Jaap,Nereida Jaap,Bachelor,33738,717153,1891437082965669847
Jerome,Pollutro,Jerome Pollutro,Master,13624,717229,-3378124674041537360
Jimmy,Castellano,Jimmy Castellano,Bachelor,52979,717232,4238248515899484078
Dell,Hirneise,Dell Hirneise,Bachelor,47761,717250,-5534704431555803479
Susana,Even,Susana Even,Bachelor,63624,717308,-626835724440648657
Leigha,Tamblyn,Leigha Tamblyn,Bachelor,49746,717341,2183337565981278551
Gilma,Moncrieffe,Gilma Moncrieffe,Doctor,12181,717343,8638105600894579543
Roy,Hainer,Roy Hainer,Bachelor,63568,717347,8282847984931281559
Skye,Hartl,Skye Hartl,Bachelor,77857,717353,4126019511578703128
Octavia,Rusaw,Octavia Rusaw,High School or Below,28700,717367,5006172416176742102
Andree,Zuehl,Andree Zuehl,Bachelor,32437,717377,-1625847690769643750
Kristel,Belarde,Kristel Belarde,Bachelor,71445,717405,-6414755084718011013
Denny,Norberg,Denny Norberg,Master,21073,717407,-335961801397466898
Sherry,Oldow,Sherry Oldow,Bachelor,60880,717443,4184443703365345906
Nettie,Cartier,Nettie Cartier,High School or Below,10563,717444,-4840777104396873575
Shenita,Haefele,Shenita Haefele,Doctor,25073,717450,-4012402107864970010
Angila,Knutsen,Angila Knutsen,Bachelor,86721,717459,-4732255633381561188
Jesenia,Rutenbar,Jesenia Rutenbar,Doctor,13933,717471,-3153317195505114280
Earleen,Annand,Earleen Annand,Bachelor,62448,717521,-3976374128626660657
Charline,Zubek,Charline Zubek,Bachelor,49665,717543,8269169908419429945
Cleta,Lipani,Cleta Lipani,Bachelor,58557,717550,1082367026038995070
Grace,Robasciotti,Grace Robasciotti,Bachelor,24164,717556,-2888238597784438284
Waldo,Ellenburg,Waldo Ellenburg,Bachelor,72460,717565,-732000415729600339
Nubia,Mcclaren,Nubia Mcclaren,Bachelor,33651,717599,3840916457419318113
Ariel,Celaya,Ariel Celaya,Bachelor,54737,717605,2129817021508066052
Kimberlie,Mcclatcher,Kimberlie Mcclatcher,Bachelor,71416,717622,-1316119888710597373
Will,Pecanty,Will Pecanty,High School or Below,19066,717632,-5022559017161583827
Levi,Carco,Levi Carco,Bachelor,83460,717648,-1389529852434898462
Julianna,Nastasia,Julianna Nastasia,Bachelor,95697,717688,558452547250454507
Renna,Gougis,Renna Gougis,Bachelor,41252,717700,3612062465158598467
Bess,Sortland,Bess Sortland,Bachelor,90279,717722,-5029864056819731240
Lennie,Kimrey,Lennie Kimrey,Bachelor,74606,717762,-7617729495512621908
Wilmer,Mondoux,Wilmer Mondoux,Bachelor,38606,717772,-7381739950042789591
Vinnie,Liuzza,Vinnie Liuzza,Bachelor,77362,717780,7392902455398365524
Rosalie,Lis,Rosalie Lis,Bachelor,63259,717784,-5839314984431659163
Delorse,Kessans,Delorse Kessans,Bachelor,49561,717826,8405365197936254257
Heidi,Wergin,Heidi Wergin,Bachelor,45484,717843,4367461094403509055
Samuel,Ullo,Samuel Ullo,Bachelor,83195,717876,-3763701172759216205
Ophelia,Behrenwald,Ophelia Behrenwald,Bachelor,30344,717934,-6858747592863687560
Phillis,Deluzio,Phillis Deluzio,Bachelor,74015,717941,-727564451818123495
Elenore,Noreiga,Elenore Noreiga,Bachelor,21604,717951,-6213834354303418915
Claudette,Chapdelaine,Claudette Chapdelaine,Doctor,26049,717975,-7219556744087510524
Kelly,Kamrath,Kelly Kamrath,Bachelor,69446,717978,2322589836427920795
Cyril,Danielsen,Cyril Danielsen,Bachelor,30865,717994,60210034491393831
Una,Mckoy,Una Mckoy,Bachelor,33967,718007,-4149334252426392305
Kori,Gayton,Kori Gayton,Bachelor,96170,718016,-8579132536825695159
Margarett,Brazill,Margarett Brazill,High School or Below,25965,718024,-3470638178756105170
Cleopatra,Engelmeyer,Cleopatra Engelmeyer,Bachelor,31475,718029,-7421260806014794882
Alba,Thormaehlen,Alba Thormaehlen,Bachelor,23803,718032,-3714550939080311051
Tommie,Knore,Tommie Knore,Bachelor,84863,718039,2859860201855181699
Starr,Oilvares,Starr Oilvares,Doctor,16511,718052,945859428010938707
Tien,Aguila,Tien Aguila,Bachelor,72302,718085,3723599608159825101
Marcie,Rubeck,Marcie Rubeck,Bachelor,65605,718114,1299226877080232732
Criselda,Hartnett,Criselda Hartnett,Bachelor,26334,718116,5424124901478869965
Jule,Zagorac,Jule Zagorac,Doctor,27593,718125,-7032309794485838132
Karrie,Spikes,Karrie Spikes,Bachelor,53351,718168,-7324092216345809402
Shaneka,Delker,Shaneka Delker,Bachelor,88178,718174,-2977386069939732235
Cheryll,Shull,Cheryll Shull,Bachelor,30216,718175,7438260956471224046
German,Huelle,German Huelle,Bachelor,61409,718183,664465862439090399
Charline,Habenicht,Charline Habenicht,Master,11828,718190,5161199094275434540
Carolin,Dziadek,Carolin Dziadek,Bachelor,82664,718193,-1792476040054444221
Lindsey,Seitz,Lindsey Seitz,Bachelor,88858,718210,-2027920586725520769
Ginette,Haggins,Ginette Haggins,Bachelor,26094,718228,3177543054097585198
Ariel,Bugett,Ariel Bugett,Bachelor,61108,718236,-2993892718906977645
Darleen,Markovitz,Darleen Markovitz,Bachelor,90167,718272,-359404139611622149
Adelia,Frusci,Adelia Frusci,Bachelor,34974,718279,-6734836373869185344
Theo,Louro,Theo Louro,Bachelor,64460,718280,2787409700845536086
Alycia,Debutts,Alycia Debutts,Bachelor,83283,718298,-1250713701994431147
Celina,Antal,Celina Antal,Bachelor,73847,718329,2578199692047962662
Valrie,Nortz,Valrie Nortz,Master,22283,718393,7426231408359545310
Betsy,Contrera,Betsy Contrera,Bachelor,48689,718428,7224454329871159874
Reatha,Buchite,Reatha Buchite,Bachelor,55308,718454,-9187640842521345274
Macy,Folkerts,Macy Folkerts,High School or Below,23206,718489,4030639090489633551
Jae,Hysell,Jae Hysell,Bachelor,76530,718491,-2915404574166475855
Babette,Laflam,Babette Laflam,Bachelor,32245,718496,-7347249673418257133
Agustin,Ramundo,Agustin Ramundo,Bachelor,90414,718511,6133207915782706437
Mariette,Chaves,Mariette Chaves,Bachelor,67197,718516,-2983409497070210994
Zita,Roytek,Zita Roytek,Bachelor,74300,718521,1401907749510541984
Lanny,Sengvilay,Lanny Sengvilay,Bachelor,35095,718527,5003748375305785351
Kaitlyn,Hor,Kaitlyn Hor,Doctor,26924,718550,-37858389150782328
Bill,Callin,Bill Callin,Bachelor,92983,718556,3419789369248773807
Shelli,Haak,Shelli Haak,Bachelor,35205,718565,6268007977501954520
Darin,Buffey,Darin Buffey,Bachelor,27615,718585,-5676142243325510567
Deeann,Currans,Deeann Currans,Bachelor,26173,718610,1959206846647499243
Young,Wrinkles,Young Wrinkles,Bachelor,97742,718639,8337528391175168078
Patrick,Curameng,Patrick Curameng,Bachelor,52785,718655,4645740600758131557
Lakita,Bijou,Lakita Bijou,Bachelor,57335,718668,7160589810962536383
Michiko,Hanmer,Michiko Hanmer,Bachelor,36261,718728,6592628610382342348
Reuben,Macrae,Reuben Macrae,Bachelor,88055,718768,565605607467117256
Drew,Carvalho,Drew Carvalho,Bachelor,97361,718809,-5029546475765227038
Barb,Milbradt,Barb Milbradt,Bachelor,25771,718842,5134572693946889813
Nell,Dummer,Nell Dummer,Doctor,26056,718843,-8645058430033369987
Charlette,Abbate,Charlette Abbate,Bachelor,62258,718852,-7243110733890877956
Genoveva,Guz,Genoveva Guz,Bachelor,75644,718862,-4737065435795416302
Dong,Duncker,Dong Duncker,Bachelor,71186,718863,-2036207148934202559
Robin,Phegley,Robin Phegley,Bachelor,40870,718900,371697447041347266
Iesha,Custis,Iesha Custis,Bachelor,99711,718932,-4940994763609289961
Camie,Rhorer,Camie Rhorer,High School or Below,22338,718933,-7859966796437670366
Bev,Deforge,Bev Deforge,Bachelor,80928,718954,-6728604422775854121
Lincoln,Luebke,Lincoln Luebke,Bachelor,86933,718962,-5261732080064876482
Helen,Shreffler,Helen Shreffler,Bachelor,85300,718967,36763799943890965
Loraine,Gansen,Loraine Gansen,Doctor,22775,718972,600417480745759324
Tonda,Baumgartel,Tonda Baumgartel,Bachelor,23845,718988,-3482747589779204046
Thomasine,Preis,Thomasine Preis,Bachelor,84831,718993,7617331186744806245
Marshall,Saulsbury,Marshall Saulsbury,Bachelor,40308,719057,-6762460605713465368
James,Laureles,James Laureles,Bachelor,35666,719079,2108942588090806671
Jordan,Pallerino,Jordan Pallerino,Bachelor,28909,719128,-4871831742522995321
Glady,Cerino,Glady Cerino,Master,13663,719135,-8494676788178478156
Nerissa,Youngren,Nerissa Youngren,Bachelor,58544,719144,-6900783496997440492
Cecile,Rattigan,Cecile Rattigan,Bachelor,24164,719162,-3421475195933274082
Sibyl,Somrak,Sibyl Somrak,Bachelor,83208,719192,7869803249241771708
Lynnette,Boque,Lynnette Boque,Bachelor,71737,719213,6524907390905126923
Fanny,Fassler,Fanny Fassler,High School or Below,19831,719239,-687041283146460227
Stephnie,Kochanek,Stephnie Kochanek,Bachelor,64341,719242,-1480336931402410318
Thad,Voltaire,Thad Voltaire,Bachelor,76358,719295,-4139542724331477248
Nga,Yozamp,Nga Yozamp,Bachelor,21927,719300,-7349409335508444582
Nydia,Klick,Nydia Klick,Bachelor,90750,719311,-6875692833544812347
Burma,Flaminio,Burma Flaminio,High School or Below,25143,719362,5077579563021309983
Augusta,Zins,Augusta Zins,Bachelor,33176,719375,8399976550325775530
Man,Maccarini,Man Maccarini,Bachelor,70828,719383,-6539908068369244266
Tamisha,Demerson,Tamisha Demerson,Bachelor,85221,719437,5150701709591283471
Emely,Mcvea,Emely Mcvea,Bachelor,72302,719445,7045176721039244733
Clarine,Norn,Clarine Norn,Bachelor,29673,719543,-8449902105978330054
Lashanda,Ybarbo,Lashanda Ybarbo,Bachelor,36168,719576,5702307798764183651
Rea,Kinghorn,Rea Kinghorn,Bachelor,21442,719584,8190448333571756827
Cherelle,Daughterty,Cherelle Daughterty,Bachelor,35666,719614,1697040489953333878
Elnora,Holzmiller,Elnora Holzmiller,Bachelor,27608,719633,-4412670196137519115
Mireya,Fallow,Mireya Fallow,Bachelor,58658,719638,-8806977546362031431
Rozanne,Penovich,Rozanne Penovich,High School or Below,25261,719673,-2909074541051074497
Rivka,Sweatt,Rivka Sweatt,Bachelor,34835,719679,-6069413646674577209
Lawrence,Delashmit,Lawrence Delashmit,Bachelor,75037,719685,1877500609106046495
Irena,Tisa,Irena Tisa,Bachelor,55916,719689,-7297228980951094451
Jacquelin,Schwenneker,Jacquelin Schwenneker,Bachelor,35482,719706,-8010735908136449114
Misty,Caride,Misty Caride,Bachelor,94263,719711,-6694971681908965406
Carlita,Voelker,Carlita Voelker,Bachelor,98623,719734,-5674517821236932619
Keenan,Weiker,Keenan Weiker,Bachelor,60880,719736,-1582302116011030202
Maryanna,Kallio,Maryanna Kallio,Bachelor,43860,719788,118374291398028703
Treena,Rebert,Treena Rebert,Bachelor,60184,719804,3652786188851327114
Ming,Protano,Ming Protano,Bachelor,58778,719808,4834560842604147673
Astrid,Collica,Astrid Collica,Bachelor,72786,719824,8613851808269252642
Ella,Bonnett,Ella Bonnett,Bachelor,94042,719828,-1843871925256359955
Leonia,Breneman,Leonia Breneman,Bachelor,65726,719850,1469274558091813725
Shelba,Constancio,Shelba Constancio,Bachelor,40531,719894,3978342967449197486
Birgit,Wilen,Birgit Wilen,Bachelor,66524,719954,3039151756286496531
Pat,Lorr,Pat Lorr,High School or Below,11822,719961,3535049862704240620
Numbers,Gallusser,Numbers Gallusser,Master,26802,719982,-4193005606471279844
Janean,Lighthall,Janean Lighthall,Bachelor,93210,720018,-5866940990469319544
Sixta,Mierzwiak,Sixta Mierzwiak,Bachelor,93018,720044,-7184308780769039367
Krishna,Degroat,Krishna Degroat,Bachelor,92653,720049,-6824604044500015560
Flora,Anelli,Flora Anelli,Bachelor,88495,720069,3603006460639630813
Devin,Covone,Devin Covone,Bachelor,34990,720079,-8495031083521271954
Julius,Gerling,Julius Gerling,Bachelor,86721,720090,-4485419507937154276
Glennie,Walund,Glennie Walund,Bachelor,89451,720106,94921067313063221
Adrian,Shamsi,Adrian Shamsi,Bachelor,36650,720116,8624507483650944478
Deandrea,Arceneaux,Deandrea Arceneaux,Bachelor,88340,720131,-4459594712135103658
Guy,Bretl,Guy Bretl,Bachelor,36706,720144,-7860045176349807909
Cordia,Skorepa,Cordia Skorepa,High School or Below,16367,720145,8247570672867407127
Fidel,Rahming,Fidel Rahming,Bachelor,68931,720146,-738992825713491421
Julietta,Borsh,Julietta Borsh,Doctor,26540,720178,6212892806181895238
Ma,Zak,Ma Zak,Bachelor,48943,720181,-2472960599420518135
Cary,Lichtenfeld,Cary Lichtenfeld,Bachelor,27179,720188,-6434914858420509714
Aurelio,Hoffeditz,Aurelio Hoffeditz,Bachelor,34080,720190,2801192178414158801
Jacinto,Murden,Jacinto Murden,Bachelor,32224,720234,-8368872074336051167
Peter,Peragine,Peter Peragine,Master,25251,720239,-7722833023085983576
Giovanna,Paluzzi,Giovanna Paluzzi,Bachelor,40450,720242,7300324022369649776
Gay,Kindla,Gay Kindla,Bachelor,48893,720250,8846161696952322143
Angelita,Schul,Angelita Schul,Bachelor,61846,720255,3113298714051371593
Lorraine,Cade,Lorraine Cade,Bachelor,38500,720261,5463487158957840413
Raul,Okerlund,Raul Okerlund,Bachelor,82189,720300,5390330155250553008
Shawnta,Bourgeault,Shawnta Bourgeault,Doctor,25772,720303,7360110820764435373
Sang,Kreutzbender,Sang Kreutzbender,Doctor,25404,720304,1574498454190911667
Lon,Aquero,Lon Aquero,Bachelor,20954,720330,4309507406529363770
Misti,Lartigue,Misti Lartigue,Bachelor,58357,720348,-1220249000969899916
Sunshine,Lapid,Sunshine Lapid,Master,19683,720357,-5605322426614866739
Lucas,Cajune,Lucas Cajune,Doctor,23815,720389,-3432391589468471092
Arlena,Besant,Arlena Besant,Master,15648,720465,-8493795441785687926
Loyd,Montesino,Loyd Montesino,Bachelor,33806,720475,-5132253663512250593
Long,Malter,Long Malter,Bachelor,97017,720493,-4665166980311781693
Haydee,Shapero,Haydee Shapero,Bachelor,55897,720514,-5631921755358906828
Charmain,Peruzzi,Charmain Peruzzi,Bachelor,62808,720553,6688270090205637546
Alice,Primes,Alice Primes,Bachelor,96506,720557,-1972134059613346419
Troy,Strecker,Troy Strecker,Bachelor,26787,720559,-5341310428311883032
Roscoe,Mccluskey,Roscoe Mccluskey,Bachelor,53330,720584,3702802868913279302
Cleotilde,Steuck,Cleotilde Steuck,Bachelor,86631,720603,-935766633875420919
Irma,Edith,Irma Edith,Bachelor,92163,720627,3744409370992140760
Bradly,Mayfield,Bradly Mayfield,Bachelor,85300,720634,-2963225914489576771
Kim,Koblick,Kim Koblick,Bachelor,83140,720650,7442702679879445119
Carolyn,Mottai,Carolyn Mottai,Bachelor,40870,720652,-4860891128060167477
Deann,Lethco,Deann Lethco,Bachelor,58645,720660,-1992472451383132264
Myrtie,Evjen,Myrtie Evjen,Bachelor,31357,720688,-8704745353540425546
Goldie,Lessig,Goldie Lessig,Bachelor,92653,720709,-8368701816322904610
Lizeth,Aldapa,Lizeth Aldapa,Bachelor,52266,720765,-8121657114417113135
Margy,Berber,Margy Berber,Bachelor,60920,720794,-7484869466803532477
Vanda,Lowenstein,Vanda Lowenstein,Bachelor,21952,720850,2427825973048095232
Daryl,Hedglin,Daryl Hedglin,High School or Below,17576,720881,8293745906896860428
Tu,Reninger,Tu Reninger,Bachelor,73895,720958,3130915400825055570
Filiberto,Schlecter,Filiberto Schlecter,Master,28215,720974,-4924403651414065035
Carrol,Kidd,Carrol Kidd,Bachelor,68906,720982,-7744164220348420973
Ardis,Huestis,Ardis Huestis,Bachelor,24164,721050,840321267163912140
Denisha,Royle,Denisha Royle,Bachelor,51643,721068,7070672780935640894
Ben,Savoy,Ben Savoy,Bachelor,38096,721070,7719543976857913926
Eura,Wahn,Eura Wahn,Bachelor,64604,721088,-3935359543436088306
Demetrice,Fluker,Demetrice Fluker,Bachelor,76763,721174,1740681684941397496
Laurine,Hurtado,Laurine Hurtado,Bachelor,69379,721175,-4175794804465292495
Gaynell,Pomerance,Gaynell Pomerance,Bachelor,26744,721178,1337219440272516912
Marline,Halajian,Marline Halajian,Bachelor,92850,721187,9050343042381417757
Vernia,Chihak,Vernia Chihak,Bachelor,65828,721189,7464167757073588184
Marquita,Branaman,Marquita Branaman,Bachelor,20075,721220,4428849427035902182
Signe,Gall,Signe Gall,Bachelor,58484,721225,-7135331665121144829
Jaymie,Fehrle,Jaymie Fehrle,Bachelor,53173,721300,-7937064276436767275
Timothy,Billingsley,Timothy Billingsley,Bachelor,53603,721328,7327491633538257383
Tommye,Wasem,Tommye Wasem,Doctor,23059,721363,-5314372412029096985
Phoebe,Pauls,Phoebe Pauls,Bachelor,67798,721364,-4081839355411296202
Lonnie,Dratch,Lonnie Dratch,Bachelor,77058,721366,-5345379710322830666
Nelly,Torivio,Nelly Torivio,Bachelor,55687,721370,2031605513041391464
Wenona,Ciganek,Wenona Ciganek,Bachelor,65726,721372,-2979354987614706356
Porter,Tellefsen,Porter Tellefsen,Bachelor,88567,721395,3418776413387386664
Jessica,Topel,Jessica Topel,Bachelor,48245,721406,546722071126833386
Magaly,Cahela,Magaly Cahela,Bachelor,47455,721421,-5480844397707821049
Adrian,Mihaly,Adrian Mihaly,Bachelor,77237,721438,5306193293495828568
Shondra,Miquel,Shondra Miquel,Doctor,26057,721456,4838133593601476659
Maryjo,Voeller,Maryjo Voeller,Master,11828,721474,1119321521919868912
Francis,Kolenda,Francis Kolenda,Bachelor,43836,721487,-2286894118053377999
Mildred,Brushwood,Mildred Brushwood,Bachelor,69241,721493,-1326191785933081322
Corinna,Mcclure,Corinna Mcclure,Bachelor,92850,721494,-2760290613829159685
Jerry,Ekberg,Jerry Ekberg,Bachelor,41195,721495,-5452762127326578140
Joslyn,Pegler,Joslyn Pegler,Bachelor,24702,721536,2921719143708511815
Miguel,Paloukos,Miguel Paloukos,Bachelor,55911,721552,-782021861423971766
Armandina,Stary,Armandina Stary,Bachelor,40450,721591,-3814575108015299093
Jana,Dusik,Jana Dusik,Bachelor,44207,721613,-7073949871065786190
Dick,Mccleaf,Dick Mccleaf,Doctor,16097,721621,5160912970463599493
Vicente,Mizner,Vicente Mizner,Bachelor,72302,721623,4345479339433434326
Adelle,Linsay,Adelle Linsay,Master,28142,721650,5817942802541072181
Anya,Irie,Anya Irie,High School or Below,14072,721658,4449178885321903777
Maryetta,Veatch,Maryetta Veatch,Bachelor,37574,721663,-5465757326384697735
Chong,Stitz,Chong Stitz,Bachelor,63860,721664,-1770986833800963543
Kerrie,Goolden,Kerrie Goolden,Bachelor,52717,721679,454060567319312167
Cyndy,Chatham,Cyndy Chatham,Bachelor,51643,721688,-3967868800736370838
Benton,Wiss,Benton Wiss,Bachelor,43721,721719,-1604753114934173802
Gilda,Coraham,Gilda Coraham,Bachelor,41479,721738,-5891473021514968004
Aliza,Juliana,Aliza Juliana,Bachelor,64311,721781,7933824889289106185
Jacquelyne,Tahu,Jacquelyne Tahu,Bachelor,21144,721786,5404987937678185632
Keva,Whyms,Keva Whyms,Bachelor,80864,721789,7693288562426649695
Williams,Milum,Williams Milum,High School or Below,16707,721808,-8116437163732376665
Jules,Versoza,Jules Versoza,Bachelor,76717,721825,7425226391757450385
Janeen,Holmers,Janeen Holmers,Bachelor,22361,721838,-3578985108014723016
Ariel,Latty,Ariel Latty,Bachelor,61568,721839,7784464910876952712
Soledad,Stenberg,Soledad Stenberg,Bachelor,67591,721879,3027233578294043222
Jacquiline,Mccloy,Jacquiline Mccloy,Bachelor,42191,721880,-6818179164012749008
Norberto,Muzio,Norberto Muzio,High School or Below,17162,721894,9108957589844581261
Leatha,Freeley,Leatha Freeley,Master,20608,721918,-6753329368292059705
Alethia,Verissimo,Alethia Verissimo,Bachelor,43922,721923,3423739368996819497
Carlos,Desormo,Carlos Desormo,Bachelor,39895,721944,-312246804026083826
Clayton,Perrin,Clayton Perrin,Bachelor,29698,721983,2719740488796342976
Miriam,Belli,Miriam Belli,Bachelor,37709,721984,-9075749283893545525
Luella,Wygant,Luella Wygant,Doctor,16181,722003,-6790898605140114088
Shawn,Shult,Shawn Shult,Bachelor,24254,722049,931219844262317348
Hortensia,Malakowsky,Hortensia Malakowsky,Bachelor,83318,722055,3054802662176419383
Precious,Moura,Precious Moura,High School or Below,24383,722058,3930118963299370457
Vonda,Hurrell,Vonda Hurrell,Bachelor,79297,722089,-8898289706627891376
Eduardo,Ruedy,Eduardo Ruedy,Bachelor,39062,722134,1206478588584667634
Geri,Gustason,Geri Gustason,Bachelor,34695,722136,-8860307898584798007
Armand,Foesch,Armand Foesch,Bachelor,36765,722154,5471669714032741408
Bibi,Grumbine,Bibi Grumbine,Bachelor,95284,722168,-5787096388836641312
Kelsi,Boches,Kelsi Boches,High School or Below,10237,722169,-2585404039140822668
Bibi,Shalam,Bibi Shalam,Bachelor,71587,722186,1462611374395039811
Leta,Pascucci,Leta Pascucci,Master,21073,722199,2131163526240144909
Virgina,Childress,Virgina Childress,Doctor,14606,722205,-2205397702087299986
Jules,Galipeau,Jules Galipeau,Bachelor,66676,722254,-3495912409639378816
Sirena,Raper,Sirena Raper,Doctor,27982,722287,5121774312551172837
Jacquelynn,Leonti,Jacquelynn Leonti,Bachelor,25998,722311,5613522587686279894
Cris,Silversmith,Cris Silversmith,Bachelor,39020,722320,-2028670970038716279
Domenic,Buffum,Domenic Buffum,Bachelor,36685,722324,-5520344939159677944
Anika,Spaid,Anika Spaid,Bachelor,37995,722359,5980095989963841528
Yi,Kerrick,Yi Kerrick,Bachelor,20396,722364,296371522069999531
Maurice,Wanker,Maurice Wanker,Bachelor,88340,722368,-5646984113719665337
Mui,Devilbiss,Mui Devilbiss,Bachelor,77993,722371,-2266289483295881102
Harland,Segee,Harland Segee,Bachelor,28128,722425,3227063677823429961
Ermelinda,Littrel,Ermelinda Littrel,Bachelor,58840,722433,2842501558018699179
Emogene,Marier,Emogene Marier,Bachelor,92949,722494,7427396600444636550
Felicitas,Lienemann,Felicitas Lienemann,High School or Below,18168,722505,-7615631273255513071
Belkis,Lessor,Belkis Lessor,Bachelor,40901,722518,-6469571415237960594
Stephania,Kalen,Stephania Kalen,Bachelor,21246,722538,-8306852640035338804
Maddie,Tysarczyk,Maddie Tysarczyk,Bachelor,29193,722566,914092347218187442
Silva,Parreno,Silva Parreno,Bachelor,37056,722627,6653077372771595510
Dakota,Pinnock,Dakota Pinnock,Bachelor,33175,722628,-7431214728934057212
Maddie,Bernice,Maddie Bernice,Bachelor,67486,722629,143725583924784322
Lina,Derentis,Lina Derentis,Bachelor,61726,722637,-616418583606861477
Peter,Risewick,Peter Risewick,Bachelor,88669,722706,6159854075729790247
Ulrike,Caperon,Ulrike Caperon,Bachelor,68009,722721,-5925068694811498977
Danilo,Biedermann,Danilo Biedermann,Bachelor,28915,722725,2528452107792827323
Wendy,Faber,Wendy Faber,Bachelor,28887,722776,2412609597478304998
Krystina,Brasseaux,Krystina Brasseaux,Bachelor,87840,722778,-326173028046541227
Asha,Montijo,Asha Montijo,Bachelor,35012,722781,3852682646674999131
Mavis,Rolle,Mavis Rolle,Bachelor,39895,722817,-849442767427251327
Rosanne,Schoeder,Rosanne Schoeder,Bachelor,63909,722820,6002464813382690518
Eugenie,Fougner,Eugenie Fougner,High School or Below,17937,722822,-5625648407381097295
Donna,Costaneda,Donna Costaneda,Bachelor,56398,722866,7306634208073372033
Valarie,Garnto,Valarie Garnto,Bachelor,39032,722896,1372471141893535283
Yoshie,Syrstad,Yoshie Syrstad,Bachelor,56005,722905,-3152559391043298424
Deeanna,Villapando,Deeanna Villapando,Bachelor,57693,722916,5938982986560281338
Leontine,Jongebloed,Leontine Jongebloed,Bachelor,41546,722923,2435852818014602331
Dallas,Vanskike,Dallas Vanskike,Bachelor,74489,722929,6769125892563925285
Minh,Rademaker,Minh Rademaker,Bachelor,70360,722937,7765850848973945730
Buster,Seiley,Buster Seiley,Bachelor,24164,722946,-3850009820555581717
Raisa,Sagedahl,Raisa Sagedahl,Bachelor,48367,722967,1214771591909461884
Carleen,Witkowski,Carleen Witkowski,Bachelor,60021,722971,1894204042097486591
Renita,Sitterson,Renita Sitterson,High School or Below,16764,722976,-1230454922459205721
Jeanmarie,Unland,Jeanmarie Unland,Bachelor,64431,722988,7474044620142900358
Daniella,Dusky,Daniella Dusky,Bachelor,99839,723000,1501185198303136020
Gussie,Youns,Gussie Youns,Bachelor,46754,723015,5154157261451717499
Alvera,Shiffler,Alvera Shiffler,Bachelor,37406,723055,7074230405969764807
Taylor,Nickson,Taylor Nickson,Bachelor,37995,723070,8728160009436560229
Gail,Mcmasters,Gail Mcmasters,Bachelor,33746,723100,6708874016856529927
Van,Lablanc,Van Lablanc,Bachelor,67575,723113,4621934607896617880
Arla,Hjelm,Arla Hjelm,Bachelor,28483,723141,6793123678656200265
Tess,Gaymon,Tess Gaymon,Bachelor,24450,723154,-4310964710493315232
Juliane,Gribbins,Juliane Gribbins,High School or Below,27849,723159,-2722975022072968767
Jenelle,Stanback,Jenelle Stanback,Bachelor,88997,723186,-1445772704434127489
Kevin,Stinnette,Kevin Stinnette,Doctor,18746,723208,5443957022824587877
Nathanial,Frisco,Nathanial Frisco,Bachelor,29484,723215,-4471615346356518113
Britney,Matzen,Britney Matzen,Bachelor,46971,723217,-8833905100070933093
Alesha,Svedin,Alesha Svedin,High School or Below,17101,723254,385501845776121014
Nilda,Medas,Nilda Medas,Bachelor,58842,723262,-1438361735576853601
Mckinley,Kras,Mckinley Kras,Bachelor,31196,723296,4124178481721221324
Yanira,Larock,Yanira Larock,Bachelor,69959,723298,8701061259010255597
Katheleen,Kiphart,Katheleen Kiphart,Bachelor,95733,723341,-2131342004589778870
Mauro,Carlson,Mauro Carlson,Bachelor,36913,723377,-5166711060122781275
Neida,Barraclough,Neida Barraclough,Bachelor,30383,723390,-6423119643984780094
Gilberto,Murdoch,Gilberto Murdoch,Bachelor,28524,723395,8409927133600477771
Vernell,Millison,Vernell Millison,Bachelor,79055,723397,5638280703124313143
Regine,Balde,Regine Balde,Bachelor,20244,723423,-6304642171296638786
Maximina,Headlon,Maximina Headlon,Bachelor,33345,723438,-7799593589692064483
Billy,Ritzel,Billy Ritzel,Bachelor,43510,723476,-8268524972365613073
